City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
329,kalix,65.853,23.1565,-5.589999999999975,74,35,4.79,SE,1712061650
330,khemisset,33.6667,-6.25,23.899999999999977,45,8,4.27,MA,1712061650
331,marsa alam,25.0757,34.8918,27.430000000000007,57,0,6.24,EG,1712061650
332,kourou,5.1552,-52.6478,30.180000000000007,72,28,4.28,GF,1712061650
333,port douglas,-16.4833,145.4667,25.579999999999984,87,100,4.3,AU,1712061651
334,olonkinbyen,70.9221,-8.7187,-4.9599999999999795,60,98,3.22,SJ,1712061651
335,kerikeri,-35.2268,173.9474,12.879999999999995,88,7,0.98,NZ,1712061651
336,matadi,-5.8167,13.45,34.889999999999986,53,100,1.06,CD,1712061651
337,sao gabriel da cachoeira,-0.1303,-67.0892,24.04000000000002,94,100,1.03,BR,1712061651
338,plettenberg bay,-34.0527,23.3716,20.75999999999999,66,10,6.3,ZA,1712061651
339,bhachau,23.2833,70.35,33.99000000000001,26,100,5.46,IN,1712061652
340,leava,-14.3,-178.1667,29.189999999999998,81,100,8.17,WF,1712061652
341,illizi,26.4833,8.4667,34.04000000000002,5,0,3.1,DZ,1712061652
342,tsiombe,-25.3,45.4833,24.70999999999998,71,42,7.7,MG,1712061652
343,colchani,-20.3,-66.9333,11.939999999999998,34,6,2.18,BO,1712061652
344,ylitornio,66.3089,23.6773,-6.019999999999982,72,84,3.72,FI,1712061653
345,onguday,50.75,86.15,3.1100000000000136,93,100,1.21,RU,1712061653
346,niquelandia,-14.4739,-48.4597,28.19999999999999,74,91,0.37,BR,1712061653
347,bandon,51.7469,-8.7425,9.920000000000016,83,100,5.99,IE,1712061366
348,nova vicosa,-17.8919,-39.3719,29.370000000000005,61,100,1.26,BR,1712061653
349,zeya,53.75,127.2667,-2.910000000000025,94,100,1.47,RU,1712061654
350,kruisfontein,-34.0033,24.7314,21.339999999999975,56,0,11.58,ZA,1712061654
351,lorengau,-2.0226,147.2712,27.899999999999977,83,22,2.7,PG,1712061654
352,burang,30.25,81.1667,-4.610000000000014,77,45,2.56,CN,1712061654
353,coyhaique,-45.5752,-72.0662,6.490000000000009,93,100,1.03,CL,1712061654
354,sterlibashevo,53.4376,55.2578,0.25,100,100,3.1,RU,1712061655
355,banda aceh,5.5577,95.3222,28.439999999999998,78,100,1.02,ID,1712061655
356,odemira,37.598,-8.6397,18.019999999999982,61,100,6.99,PT,1712061655
357,rio grande,-32.035,-52.0986,20.20999999999998,85,100,6.84,BR,1712061544
358,abepura,-2.6333,140.5833,26.600000000000023,94,20,1.03,ID,1712061655
359,novaya igirma,57.1334,103.9112,-9.370000000000005,95,26,1.46,RU,1712061656
360,broome,42.2506,-75.833,5.810000000000002,87,100,3.09,US,1712061656
361,dongcun,36.7767,121.1597,11.680000000000007,98,100,5.75,CN,1712061656
362,ushibukamachi,32.1906,130.0228,16.70999999999998,75,100,8.3,JP,1712061656
363,kurchatov,51.6601,35.6521,23.379999999999995,45,100,7.42,RU,1712061656
364,richards bay,-28.783,32.0377,30.319999999999993,49,1,6.66,ZA,1712061472
365,cidreira,-30.1811,-50.2056,23.49000000000001,71,100,5.89,BR,1712061657
366,urzhar,47.093,81.6294,9.579999999999984,47,9,1.43,KZ,1712061657
367,conceicao da barra,-18.5933,-39.7322,30.720000000000027,59,92,0.54,BR,1712061657
368,ellsworth,44.5434,-68.4195,5.4599999999999795,59,100,4.63,US,1712061657
369,saint-francois,46.4154,3.9054,14.839999999999975,49,0,4.12,FR,1712061658
370,burutu,5.3509,5.5076,33.55000000000001,58,59,5.2,NG,1712061658
371,rouissat,31.9243,5.3502,28.189999999999998,23,0,3.09,DZ,1712061658
372,cholpon-ata,42.6494,77.0823,7.180000000000007,66,68,1.48,KG,1712061658
373,relizane,35.7373,0.556,25.319999999999993,26,60,1.24,DZ,1712061658
374,masvingo,-20.0637,30.8277,27.180000000000007,50,75,4.12,ZW,1712061659
375,madang,-5.2246,145.7966,25.69999999999999,90,100,0.93,PG,1712061659
376,primorsko-akhtarsk,46.0497,38.1747,21.480000000000018,36,43,3.94,RU,1712061659
377,kuvandyk,51.4781,57.3552,5.560000000000002,99,94,0.18,RU,1712061659
378,capao da canoa,-29.7456,-50.0097,22.139999999999986,78,100,5.68,BR,1712061126
379,san rafael,-34.6177,-68.3301,18.029999999999973,34,100,5.66,AR,1712061552
380,bubaque,11.2833,-15.8333,25.50999999999999,64,9,4.1,GW,1712061660
381,page,36.9147,-111.4558,6.639999999999986,52,4,1.34,US,1712061395
382,punaauia,-17.6333,-149.6,25.94999999999999,78,20,1.03,PF,1712061660
383,el nido,11.1858,119.3956,26.649999999999977,80,12,3.89,PH,1712061660
384,al khums,32.6486,14.2619,19.480000000000018,67,0,7.64,LY,1712061661
385,khost,33.3395,69.9204,18.939999999999998,39,90,3.67,AF,1712061661
386,hamilton,39.1834,-84.5333,14.839999999999975,94,100,7.72,US,1712061089
387,keren,15.7778,38.4581,30.980000000000018,12,41,7.31,ER,1712061661
388,smirnovo,54.5125,69.4222,2.160000000000025,86,90,3.34,KZ,1712061662
389,xiaoweizhai,26.1903,107.5125,22.560000000000002,59,2,0.91,CN,1712061662
390,fortaleza,-3.7227,-38.5247,30.269999999999982,74,75,2.57,BR,1712061340
391,kovdor,67.5662,30.4758,-7.850000000000023,67,100,2.08,RU,1712061662
392,alice springs,-23.7,133.8833,21.939999999999998,46,0,3.6,AU,1712061624
393,riberalta,-10.9833,-66.1,24.25999999999999,94,75,3.09,BO,1712061663
394,katabu,-4.9333,122.5167,25.660000000000025,93,100,0.37,ID,1712061663
395,saiha,22.4833,92.9667,23.019999999999982,81,27,0.55,IN,1712061663
396,namtsy,62.7161,129.6658,-13.629999999999995,98,67,2.18,RU,1712061663
397,laojunmiao,39.8333,97.7333,8.279999999999973,35,98,3.55,CN,1712061663
398,kikwit,-5.041,18.8162,32.620000000000005,47,100,0.55,CD,1712061664
399,gubkinskiy,64.434,76.5026,-3.0500000000000114,94,100,4.99,RU,1712061664
400,talakan,50.3167,130.3667,-4.060000000000002,91,77,0.35,RU,1712061664
401,itoman,26.1247,127.6694,25.19999999999999,94,75,6.69,JP,1712061664
402,tabou,4.423,-7.3528,30.920000000000016,69,66,4.39,CI,1712061665
403,khanty-mansiysk,61.0042,69.0019,3.2099999999999795,60,0,7.0,RU,1712061513
404,gharavuti,37.5672,68.4469,16.50999999999999,53,100,1.03,TJ,1712061665
405,barcelos,41.5388,-8.6151,13.230000000000018,93,100,9.12,PT,1712061468
406,baise city,23.8997,106.6133,30.899999999999977,99,25,2.81,CN,1712061666
407,misratah,32.3754,15.0925,19.95999999999998,71,0,8.72,LY,1712061667
408,pemangkat,1.1667,108.9667,27.870000000000005,80,100,0.63,ID,1712061667
409,godmanchester,52.3194,-0.1751,15.399999999999977,67,98,2.68,GB,1712061667
410,namdrik,5.5994,168.1028,28.230000000000018,78,100,8.75,MH,1712061667
411,mhangura,-16.8939,30.1683,25.920000000000016,46,100,1.82,ZW,1712061667
412,teknaf,20.8624,92.3058,26.569999999999993,91,1,2.59,BD,1712061668
413,jorpeland,59.0225,6.0408,10.050000000000011,68,100,2.84,NO,1712061668
414,mabamba,-3.5983,30.5019,24.44999999999999,76,44,1.77,TZ,1712061668
415,bozeman,45.6796,-111.0386,3.829999999999984,70,0,1.54,US,1712061606
416,gao,16.6362,1.637,43.04000000000002,8,36,6.17,ML,1712061668
417,kimbe,-5.5502,150.1429,26.05000000000001,91,99,0.6,PG,1712061669
418,chhor,25.5167,69.7667,36.29000000000002,18,100,7.26,PK,1712061669
419,victorica,-36.2151,-65.4359,17.110000000000014,53,100,11.93,AR,1712061669
420,ust'-ilimsk,58.0006,102.6619,-6.829999999999984,94,100,1.79,RU,1712061619
421,ardesen,41.1911,40.9875,20.079999999999984,45,11,1.22,TR,1712061670
422,selty,57.3132,52.1345,6.25,100,100,4.48,RU,1712061670
423,nemuro,43.3236,145.575,1.0699999999999932,75,5,5.82,JP,1712061670
424,beli,7.8587,10.9719,42.99000000000001,19,99,3.15,NG,1712061670
425,ceelbuur,4.685,46.6176,33.72000000000003,42,89,2.48,SO,1712061670
426,tumen,42.9661,129.8425,5.300000000000011,53,96,1.58,CN,1712061671
427,nadi,-17.8,177.4167,26.149999999999977,89,20,0.0,FJ,1712061671
428,pisco,-13.7,-76.2167,22.180000000000007,88,40,2.57,PE,1712061671
429,salinas,36.6777,-121.6555,13.519999999999982,79,0,5.66,US,1712061388
430,sault ste. marie,46.5168,-84.3333,1.4599999999999795,69,0,5.66,CA,1712061513
431,walvis bay,-22.9575,14.5053,20.680000000000007,64,40,3.09,NA,1712061672
432,maksatikha,57.797,35.8825,17.769999999999982,70,100,2.64,RU,1712061672
433,amga,60.8953,131.9608,-16.779999999999973,100,67,0.63,RU,1712061672
434,mbandaka,0.0487,18.2603,33.389999999999986,47,99,1.11,CD,1712061672
435,nadym,65.5333,72.5167,-3.480000000000018,93,100,9.34,RU,1712061673
436,kenora,49.8167,-94.4337,-2.3100000000000023,63,75,1.54,CA,1712061673
437,bermeo,43.4209,-2.7215,18.25999999999999,52,92,9.82,ES,1712061673
438,berdigestyakh,62.0989,126.6992,-8.860000000000014,97,100,1.6,RU,1712061673
439,washington,47.5001,-120.5015,11.370000000000005,70,9,1.99,US,1712061071
440,sonoita,31.85,-112.8333,12.259999999999991,65,6,0.77,MX,1712061674
441,erdenet,49.0333,104.0833,-1.5199999999999818,61,18,2.17,MN,1712061674
442,vila franca do campo,37.7167,-25.4333,18.420000000000016,99,31,9.23,PT,1712061674
443,jwaneng,-24.6004,24.7303,28.30000000000001,31,100,1.95,BW,1712061674
444,nova borova,50.693,28.6345,20.730000000000018,51,14,12.58,UA,1712061674
445,miringa,10.7312,12.1463,39.629999999999995,9,70,3.8,NG,1712061675
446,pamanukan,-6.2842,107.8106,28.019999999999982,80,100,1.97,ID,1712061675
447,ramshir,30.8946,49.4092,33.06999999999999,14,0,1.73,IR,1712061675
448,calama,-22.4667,-68.9333,12.420000000000016,40,0,5.66,CL,1712061462
449,mikashevichy,52.2173,27.476,24.819999999999993,32,100,5.02,BY,1712061676
450,puerto deseado,-47.7503,-65.8938,11.949999999999989,59,100,8.83,AR,1712061676
451,tashla,51.7716,52.7427,6.579999999999984,95,100,2.94,RU,1712061676
452,sabang,5.8933,95.3214,29.889999999999986,69,95,0.49,ID,1712061676
453,nantucket,41.2835,-70.0995,6.2099999999999795,94,20,1.54,US,1712061497
454,rongelap,11.1635,166.8941,26.99000000000001,80,96,8.22,MH,1712061677
455,nikolayevsk-on-amure,53.1406,140.73,-8.04000000000002,97,57,2.01,RU,1712061677
456,isla mujeres,21.2311,-86.731,27.180000000000007,83,6,6.89,MX,1712061678
457,hammerfest,70.6634,23.6821,-5.600000000000023,79,100,6.17,NO,1712061678
458,eagle pass,28.7091,-100.4995,16.470000000000027,48,20,0.0,US,1712061678
459,ma'ili,21.4219,-158.1803,23.220000000000027,73,0,2.57,US,1712061678
460,urangan,-25.3,152.9,24.149999999999977,84,0,1.79,AU,1712061679
461,ola,59.5833,151.2833,-11.600000000000023,76,4,4.96,RU,1712061679
462,okahandja,-21.9833,16.9167,27.639999999999986,38,100,4.25,NA,1712061679
463,gadzhiyevo,69.2551,33.3362,-6.699999999999989,76,92,6.84,RU,1712061679
464,usogorsk,63.4106,48.6872,0.5199999999999818,93,100,5.02,RU,1712061680
465,beberibe,-4.1797,-38.1306,29.360000000000014,72,100,1.29,BR,1712061680
466,luderitz,-26.6481,15.1594,23.779999999999973,55,0,5.59,NA,1712061680
467,tadine,-21.55,167.8833,23.889999999999986,82,14,4.6,NC,1712061680
468,ishigaki,24.3448,124.1572,25.220000000000027,100,100,6.17,JP,1712061681
469,dobrich,43.5667,27.8333,24.970000000000027,38,100,7.35,BG,1712061681
470,laguna,38.421,-121.4238,12.069999999999993,82,0,3.09,US,1712061002
471,mankono,8.0586,-6.1897,40.629999999999995,26,15,0.9,CI,1712061681
472,mejit,10.2753,170.8646,26.920000000000016,79,100,8.46,MH,1712061682
473,xuchang,34.0167,113.8167,12.810000000000002,81,100,4.16,CN,1712061682
474,o rosal,41.9354,-8.8368,14.160000000000025,94,100,11.71,ES,1712061682
475,black point,-34.6187,137.8972,16.110000000000014,68,31,4.15,AU,1712061683
476,taoudenni,22.6783,-3.9836,40.160000000000025,8,5,0.84,ML,1712061683
477,hadibu,12.65,54.0333,28.560000000000002,68,47,3.27,YE,1712061683
478,greymouth,-42.4667,171.2,12.430000000000007,84,93,1.85,NZ,1712061458
479,bejaia,36.7559,5.0843,19.75,64,0,3.6,DZ,1712061683
480,salinas de hidalgo,22.6333,-101.7167,13.0,68,100,3.41,MX,1712061684
481,alibag,18.6411,72.8792,29.189999999999998,65,26,4.47,IN,1712061684
482,hirara,24.8,125.2833,25.30000000000001,94,100,8.23,JP,1712061684
483,thames,-37.1333,175.5333,12.240000000000009,89,0,0.83,NZ,1712061684
484,archangelos,36.2149,28.1149,23.139999999999986,32,77,3.98,GR,1712061685
485,twon-brass,4.3151,6.2418,30.100000000000023,74,72,4.48,NG,1712061685
486,san andres,12.5847,-81.7006,28.160000000000025,74,20,2.57,CO,1712061678
487,at taj,24.2049,23.2857,32.30000000000001,11,0,5.36,LY,1712061685
488,quba,41.3626,48.5152,17.579999999999984,54,45,2.76,AZ,1712061686
489,berettyoujfalu,47.2167,21.55,14.310000000000002,55,100,8.54,HU,1712061686
490,la palma,33.8464,-118.0467,14.439999999999998,86,0,2.06,US,1712061686
491,santa ana,33.7456,-117.8678,13.740000000000009,81,0,2.06,US,1712061500
492,alto barinas,8.5931,-70.2261,27.930000000000007,64,83,2.43,VE,1712061686
493,vallenar,-28.5708,-70.7581,20.95999999999998,64,0,1.56,CL,1712061687
494,chunskiy,56.0815,99.6342,-3.3600000000000136,90,94,2.42,RU,1712061687
495,angel r. cabada,18.5833,-95.4333,25.80000000000001,75,26,6.38,MX,1712061687
496,mbanza kongo,-6.267,14.2401,30.529999999999973,59,100,1.95,AO,1712061687
497,kirensk,57.7853,108.1119,-8.759999999999991,94,17,1.34,RU,1712061688
498,queenstown,-31.8976,26.8753,29.19999999999999,15,0,8.25,ZA,1712061476
499,swakopmund,-22.6833,14.5333,20.620000000000005,88,58,2.98,NA,1712061688
500,tofol,5.3248,163.0078,28.019999999999982,81,100,8.86,FM,1712061688
501,hawera,-39.5917,174.2833,12.5,92,2,2.27,NZ,1712061688
502,phang nga,8.4509,98.5298,30.170000000000016,68,95,1.67,TH,1712061689
503,tengrela,10.4869,-6.4097,42.69,17,1,2.07,CI,1712061689
504,jining,35.405,116.5814,17.079999999999984,62,100,2.48,CN,1712061689
505,yarmouth,41.7057,-70.2286,6.240000000000009,93,0,2.68,US,1712061689
506,stephenville,32.2207,-98.2023,12.800000000000011,72,0,5.14,US,1712061690
507,faya-largeau,17.9257,19.1043,38.14999999999998,6,97,5.98,TD,1712061690
508,ma'rib,15.4591,45.3253,22.019999999999982,68,100,2.71,YE,1712061690
509,areia branca,-4.9561,-37.1369,30.25999999999999,74,100,1.32,BR,1712061690
510,justo daract,-33.8594,-65.1828,20.04000000000002,49,100,6.68,AR,1712061478
511,la'ie,21.6477,-157.9253,23.180000000000007,79,100,4.02,US,1712061691
512,colonia,50.9333,6.95,12.899999999999977,84,100,7.72,DE,1712061233
513,mana,5.6592,-53.7767,29.79000000000002,69,86,4.83,GF,1712061691
514,pinos,22.3,-101.5667,9.920000000000016,68,100,3.0,MX,1712061691
515,ramhormoz,31.28,49.6035,29.600000000000023,20,1,2.42,IR,1712061692
516,vorkuta,67.5,64.0,-7.019999999999982,96,100,3.2,RU,1712061533
517,santyoku,37.4406,129.1708,10.639999999999986,78,100,1.87,KR,1712061692
518,coronel dorrego,-38.7187,-61.2873,16.870000000000005,48,94,7.97,AR,1712061677
519,kingscliff,-28.2667,153.5667,22.24000000000001,84,8,2.06,AU,1712061692
520,port macquarie,-31.4333,152.9167,18.980000000000018,92,43,2.07,AU,1712061598
521,sines,37.9562,-8.8698,18.089999999999975,74,100,6.71,PT,1712061693
522,syracuse,37.0881,15.2792,21.920000000000016,68,100,4.04,IT,1712061693
523,maddela,16.3414,121.6849,21.310000000000002,91,11,2.27,PH,1712061693
524,freetown,8.484,-13.2299,27.99000000000001,69,20,5.14,SL,1712061693
525,west end,26.6833,-78.9667,22.139999999999986,71,100,6.71,BS,1712061694
526,aswan,24.0934,32.907,35.31,11,0,3.49,EG,1712061694
527,sanctuary point,-35.1114,150.629,20.00999999999999,57,0,3.33,AU,1712061694
528,harper,4.375,-7.7169,30.79000000000002,70,100,4.25,LR,1712061694
529,ziro,27.6333,93.8333,14.560000000000002,90,88,1.12,IN,1712061695
530,bardai,11.65,7.2333,39.5,7,100,3.4,NG,1712061695
531,kamensk-ural'skiy,56.4185,61.9329,7.329999999999984,98,93,5.16,RU,1712061695
532,fuglafjordur,62.244,-6.814,5.410000000000025,61,100,13.58,FO,1712061695
533,kozluk,38.1938,41.4885,24.589999999999975,33,4,2.5,TR,1712061695
534,chandler,33.3062,-111.8412,10.970000000000027,86,0,3.09,US,1712061439
535,riyadh,24.6877,46.7219,28.230000000000018,28,65,0.64,SA,1712061654
536,saint-pierre,-21.3393,55.4781,24.970000000000027,88,40,14.4,RE,1712061696
537,armacao de buzios,-22.7469,-41.8817,29.180000000000007,79,100,2.76,BR,1712061428
538,tripoli,32.8752,13.1875,19.850000000000023,59,0,5.91,LY,1712061697
539,hastings,50.8552,0.5729,15.259999999999991,81,99,9.59,GB,1712061697
540,spanish wells,26.323,-81.7957,22.360000000000014,92,0,2.06,US,1712061697
541,fortuna,40.5982,-124.1573,8.339999999999975,100,75,0.0,US,1712061697
542,notodden,59.5594,9.2585,7.240000000000009,56,40,4.63,NO,1712061697
543,sandnessjoen,66.0217,12.6316,-0.7300000000000182,47,40,3.09,NO,1712061698
544,mahibadhoo,3.7833,72.9667,29.399999999999977,66,48,1.13,MV,1712061470
545,bangassou,4.7413,22.8184,37.69,25,99,1.41,CF,1712061698
546,darwin,-12.4611,130.8418,27.139999999999986,90,0,2.57,AU,1712061602
547,new plymouth,-39.0667,174.0833,13.100000000000023,69,4,2.1,NZ,1712061664
548,qui nhon,13.7667,109.2333,26.49000000000001,86,6,6.23,VN,1712061621
549,pathein,16.7833,94.7333,26.529999999999973,74,6,4.74,MM,1712061699
550,dakhla,23.6848,-15.958,23.160000000000025,64,0,9.26,EH,1712061699
551,quezon,7.7303,125.0989,24.029999999999973,84,74,2.03,PH,1712061699
552,muisne,0.6,-80.0333,23.930000000000007,95,100,2.87,EC,1712061699
553,oncativo,-31.9135,-63.682,17.189999999999998,60,0,4.23,AR,1712061700
554,hotan,37.0997,79.9269,16.49000000000001,13,100,6.14,CN,1712061700
555,lockwood,45.8191,-108.4149,6.060000000000002,68,20,9.26,US,1712061700
556,perry,37.2506,-83.1999,23.25,83,100,5.7,US,1712061700
557,ratnagiri,16.9833,73.3,27.819999999999993,67,96,3.59,IN,1712061700
558,djambala,-2.5447,14.7533,31.80000000000001,42,93,1.96,CG,1712061701
559,mul,20.0667,79.6667,37.43000000000001,15,2,2.97,IN,1712061701
560,dwarka,22.2394,68.9678,26.730000000000018,67,100,5.68,IN,1712061560
561,poso,-1.3959,120.7524,25.980000000000018,89,100,0.9,ID,1712061701
562,napili-honokowai,20.9708,-156.6705,22.660000000000025,91,100,8.04,US,1712061702
563,beira,-19.8436,34.8389,30.19999999999999,89,20,5.14,MZ,1712061702
564,sorong,-0.8833,131.25,27.980000000000018,80,100,7.11,ID,1712061702
565,lobujya,27.95,86.8167,-8.149999999999977,84,62,1.2,NP,1712061702
566,acarau,-2.8856,-40.12,29.100000000000023,74,94,2.25,BR,1712061702
567,juegang,32.3174,121.1855,16.55000000000001,98,100,2.05,CN,1712061703
568,shigony,53.3875,48.6777,13.009999999999991,79,21,5.2,RU,1712061703
569,gobabis,-22.45,18.9667,26.279999999999973,39,100,4.1,NA,1712061703
570,island harbour,50.724,-1.2758,14.699999999999989,83,100,4.02,GB,1712061483
571,saint-laurent-du-maroni,5.5039,-54.0289,31.379999999999995,57,65,2.75,GF,1712061703
572,sofo-birnin-gwari,11.0154,6.7804,41.0,10,95,2.13,NG,1712061704
573,argo,37.6333,22.7333,21.69999999999999,25,100,4.89,GR,1712061704
574,tago,9.0211,126.2317,26.170000000000016,82,36,2.59,PH,1712061704
575,east grand forks,47.93,-97.0245,-0.7200000000000273,86,20,2.57,US,1712061704
576,vuktyl,63.8567,57.3094,1.3199999999999932,97,100,7.6,RU,1712061704
577,dunedin,-45.8742,170.5036,12.819999999999993,90,78,4.02,NZ,1712061664
578,lusambo,-4.9667,23.45,22.810000000000002,97,100,0.58,CD,1712061705
579,bikenibeu village,1.3673,173.1241,26.129999999999995,94,75,1.54,KI,1712061705
580,sedalia,38.7045,-93.2283,9.279999999999973,100,100,7.72,US,1712061306
581,alto piquiri,-24.0281,-53.4406,25.879999999999995,70,11,1.3,BR,1712061362
582,juan diaz covarrubias,18.1628,-95.2069,26.29000000000002,72,74,6.62,MX,1712061706
583,yoichi,43.2039,140.7703,1.1899999999999977,77,6,3.39,JP,1712061706
584,murzuq,25.9155,13.9184,33.98000000000002,7,0,4.67,LY,1712061706
